col,row,plot_number,tree_no,plot_id,Phy_zone,X_tree_and_climber_position,forest_stand,bearing,distance,distance_unit_name,species,species_name,Species_Name,dbh,quality_class,crown_class,lopping,sample_tree_type,height,crown_height,base_tree_height,base_crown_height,base_slope,age,radial_growth,height_m,remarks,diameter_p
4,76,1,7,4-76-1,101,7,1,201,15.8,m,6615,Shorea robusta,Shorea robusta,60.1,1,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,60.1
4,76,1,8,4-76-1,101,8,1,202,3.3,m,6207,Cleistocalyx operculatus,Cleistocalyx operculatus,17.1,2,1,0,2,11.1,3.9,0,0,NA,0,0,11.1,--,17.1
4,76,1,9,4-76-1,101,9,1,220,13.4,m,6615,Shorea robusta,Shorea robusta,55.9,1,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,55.9
4,76,1,10,4-76-1,101,10,1,241,6.6,m,6207,Cleistocalyx operculatus,Cleistocalyx operculatus,11.4,3,2,0,0,NA,NA,NA,NA,NA,0,0,NA,--,11.4
4,76,1,11,4-76-1,101,11,1,243,10.4,m,6615,Shorea robusta,Shorea robusta,37,1,1,0,1,22.4,10.5,2.8,0.6,0,0,0,22.6,--,37
4,76,1,12,4-76-1,101,12,1,260,7.8,m,6615,Shorea robusta,Shorea robusta,26.1,1,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,26.1
4,76,1,13,4-76-1,101,13,1,272,13.8,m,6615,Shorea robusta,Shorea robusta,36.7,1,2,0,0,NA,NA,NA,NA,NA,0,0,NA,--,36.7
4,76,1,14,4-76-1,101,14,1,292,18.8,m,6615,Shorea robusta,Shorea robusta,45.6,1,2,0,0,NA,NA,NA,NA,NA,0,0,NA,--,45.6
4,76,1,15,4-76-1,101,15,1,309,17.6,m,6615,Shorea robusta,Shorea robusta,56.5,1,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,56.5
4,76,1,16,4-76-1,101,16,1,311,13.5,m,6615,Shorea robusta,Shorea robusta,47.1,1,1,0,1,27.2,12.8,3.8,1.2,0,0,0,27.5,current distance is 15.1m . height twicely measured,47.1
4,76,1,17,4-76-1,101,17,1,323,15.5,m,6160,Careya arborea,Careya arborea,32.3,2,1,0,2,16,1.8,8,0.6,0,0,0,17.9,--,32.3
4,76,1,18,4-76-1,101,18,1,327,19,m,6615,Shorea robusta,Shorea robusta,39.7,1,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,39.7
4,76,1,19,4-76-1,101,19,1,352,16.8,m,6615,Shorea robusta,Shorea robusta,58.6,1,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,58.6
4,76,3,1,4-76-3,101,1,1,40,10.9,m,6615,Shorea robusta,Shorea robusta,35.8,2,2,0,1,18,5.8,2.9,0.5,0,0,0,18.2,--,35.8
4,76,3,2,4-76-3,101,2,1,42,14.3,m,6615,Shorea robusta,Shorea robusta,52.2,1,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,52.2
4,76,3,3,4-76-3,101,3,1,57,6.7,m,6615,Shorea robusta,Shorea robusta,40.9,2,2,0,0,NA,NA,NA,NA,NA,0,0,NA,--,40.9
4,76,3,7,4-76-3,101,7,1,120,19.8,m,6615,Shorea robusta,Shorea robusta,71.3,3,6,0,3,5.3,3.6,0,0,NA,0,0,5.3,--,71.3
4,76,3,8,4-76-3,101,8,1,132,12.7,m,6615,Shorea robusta,Shorea robusta,32.2,2,2,0,1,19.4,15.1,1.2,4.3,0,0,0,19.4,--,32.2
4,76,3,9,4-76-3,101,9,1,136,12.7,m,6615,Shorea robusta,Shorea robusta,25.9,3,3,0,0,NA,NA,NA,NA,NA,0,0,NA,--,25.9
4,76,3,10,4-76-3,101,10,1,146,11.8,m,6615,Shorea robusta,Shorea robusta,67,1,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,67
4,76,3,12,4-76-3,101,12,1,169,10.1,m,6160,Careya arborea,Careya arborea,54.9,3,2,0,2,15.3,2.2,6.4,0,0,0,0,16.6,height measured twicely,54.9
4,76,3,13,4-76-3,101,13,1,175,18.7,m,6615,Shorea robusta,Shorea robusta,34.3,1,2,0,1,20.5,5.5,3.9,0,0,0,0,20.9,--,34.3
4,76,3,14,4-76-3,101,14,1,222,5.4,m,6615,Shorea robusta,Shorea robusta,36.2,3,2,0,0,NA,NA,NA,NA,NA,0,0,NA,--,36.2
4,76,3,15,4-76-3,101,15,1,230,18.7,m,6615,Shorea robusta,Shorea robusta,52.8,2,2,0,0,NA,NA,NA,NA,NA,0,0,NA,--,52.8
4,76,3,16,4-76-3,101,16,1,262,18.6,m,6615,Shorea robusta,Shorea robusta,71.6,1,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,71.6
4,76,3,18,4-76-3,101,18,1,337,10,m,6615,Shorea robusta,Shorea robusta,44.2,1,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,44.2
4,76,4,1,4-76-4,101,1,1,108,14,m,6637,Sterculia villosa,OTHERS-1,56.2,2,1,0,1,14,7,1.5,0,0,0,0,14.1,--,56.2
4,76,4,2,4-76-4,101,2,1,144,17.7,m,6637,Sterculia villosa,OTHERS-1,48.3,2,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,48.3
4,76,4,3,4-76-4,101,3,1,148,18.5,m,6662,Terminalia bellirica,Terminalia bellirica,72.5,1,1,0,2,25.9,15,3.5,0,0,0,0,26.1,--,72.5
4,76,4,4,4-76-4,101,4,1,165,7.4,m,6153,Butea monosperma,OTHERS-1,29.5,3,2,0,2,9.6,4.5,6.2,0.3,0,0,0,11.4,--,29.5
4,76,4,5,4-76-4,101,5,1,204,10.2,m,6615,Shorea robusta,Shorea robusta,58,1,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,58
4,76,4,6,4-76-4,101,6,1,214,9.9,m,6615,Shorea robusta,Shorea robusta,78.4,1,1,0,1,32.6,22.9,1.5,0,0,0,0,32.6,height twicely measured,78.4
4,76,4,7,4-76-4,101,7,1,222,5.1,m,6615,Shorea robusta,Shorea robusta,57.6,1,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,57.6
4,76,4,8,4-76-4,101,8,1,224,3.9,m,6615,Shorea robusta,Shorea robusta,23.2,1,2,0,0,NA,NA,NA,NA,NA,0,0,NA,--,23.2
4,76,4,9,4-76-4,101,9,1,227,6.9,m,6615,Shorea robusta,Shorea robusta,26.4,1,2,0,0,NA,NA,NA,NA,NA,0,0,NA,--,26.4
4,76,4,10,4-76-4,101,10,1,250,6.1,m,6615,Shorea robusta,Shorea robusta,29.7,1,2,0,0,NA,NA,NA,NA,NA,0,0,NA,--,29.7
4,76,4,11,4-76-4,101,11,1,252,9.3,m,6615,Shorea robusta,Shorea robusta,38.3,1,1,0,1,25.7,16.6,6,1.5,0,0,0,26.4,height twicely measured,38.3
4,76,4,12,4-76-4,101,12,1,255,15.7,m,6615,Shorea robusta,Shorea robusta,66.8,1,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,66.8
4,76,4,13,4-76-4,101,13,1,313,13.1,m,6615,Shorea robusta,Shorea robusta,38.1,1,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,38.1
4,76,4,14,4-76-4,101,14,1,323,19.2,m,6615,Shorea robusta,Shorea robusta,47.2,1,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,47.2
4,76,4,15,4-76-4,101,15,1,337,14.2,m,6615,Shorea robusta,Shorea robusta,56.3,1,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,56.3
4,76,4,16,4-76-4,101,16,1,337,16.2,m,6615,Shorea robusta,Shorea robusta,47.8,1,1,0,1,26,16.7,1.5,0,0,0,0,26,--,47.8
4,76,4,17,4-76-4,101,17,1,342,18,m,6615,Shorea robusta,Shorea robusta,49.7,1,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,49.7
5,73,4,1,5-73-4,1,1,1,7,12,m,6651,Syzygium cumini,Eugenia jambolana,35.5,3,1,0,1,22.2,6.3,2.6,2.6,0,0,0,22.4,--,35.5
5,73,4,2,5-73-4,1,2,1,21,4.1,m,6651,Syzygium cumini,Eugenia jambolana,45.5,3,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,45.5
5,73,4,10,5-73-4,1,10,1,117,4.9,m,6651,Syzygium cumini,Eugenia jambolana,20.2,3,2,0,2,16.6,8.3,3.2,2.1,0,0,0,16.9,--,20.2
5,73,4,14,5-73-4,1,14,1,148,3.3,m,6676,Trewia nudiflora,Trewia nudiflora,27,2,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,27
5,73,4,15,5-73-4,1,15,1,148,4,m,6651,Syzygium cumini,Eugenia jambolana,24.5,3,2,0,1,15.2,5.2,4.5,0.8,0,0,0,15.9,--,24.5
5,73,4,17,5-73-4,1,17,1,177,7.4,m,6651,Syzygium cumini,Eugenia jambolana,19.5,3,3,0,0,NA,NA,NA,NA,NA,0,0,NA,--,19.5
5,73,4,25,5-73-4,1,25,1,243,8.4,m,6676,Trewia nudiflora,Trewia nudiflora,27,3,3,0,0,NA,NA,NA,NA,NA,0,0,NA,--,27
5,73,4,26,5-73-4,1,26,1,245,2.2,m,6676,Trewia nudiflora,Trewia nudiflora,15,3,2,0,0,NA,NA,NA,NA,NA,0,0,NA,DBH TAKEN AT 1.4,15
5,73,4,28,5-73-4,1,28,1,256,20,m,6676,Trewia nudiflora,Trewia nudiflora,34.5,2,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,34.5
5,73,4,29,5-73-4,1,29,1,264,1.5,m,6651,Syzygium cumini,Eugenia jambolana,7.2,3,2,0,0,NA,NA,NA,NA,NA,0,0,NA,--,7.2
5,73,4,32,5-73-4,1,32,1,270,10.1,m,6651,Syzygium cumini,Eugenia jambolana,34,3,2,0,0,NA,NA,NA,NA,NA,0,0,NA,--,34
5,73,4,34,5-73-4,1,34,1,287,10.5,m,6676,Trewia nudiflora,Trewia nudiflora,25.5,3,2,0,0,NA,NA,NA,NA,NA,0,0,NA,--,25.5
5,73,4,35,5-73-4,1,35,1,296,10,m,6651,Syzygium cumini,Eugenia jambolana,37,3,1,0,5,24.2,9.8,4.9,3.7,0,0,0,24.7,--,37
5,73,4,36,5-73-4,1,36,1,306,15.4,m,6651,Syzygium cumini,Eugenia jambolana,35.8,3,1,0,5,23,3.5,8.1,1.3,0,0,0,24.4,--,35.8
5,73,4,37,5-73-4,1,37,1,309,15.6,m,6651,Syzygium cumini,Eugenia jambolana,34.7,3,1,0,5,22.2,9,3,1.3,0,0,0,22.4,--,34.7
5,76,1,1,5-76-1,101,1,1,3,13.9,m,6160,Careya arborea,Careya arborea,44.1,2,2,0,1,18.2,2.7,2.7,0,0,0,0,18.4,diameter at 1.15m,44.1
5,76,1,2,5-76-1,101,2,1,186,16.9,m,6615,Shorea robusta,Shorea robusta,62.1,1,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,62.1
5,76,1,3,5-76-1,101,3,1,189,5.1,m,9999,Unknown,OTHERS-1,37.2,3,2,0,2,12.9,2.6,3.8,2.4,0,0,0,13.4,photo id 101-0647 and 101-0648 (butea),37.2
5,76,1,4,5-76-1,101,4,1,195,10.8,m,6615,Shorea robusta,Shorea robusta,73.8,1,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,73.8
5,76,1,5,5-76-1,101,5,1,212,11.1,m,6615,Shorea robusta,Shorea robusta,31.7,2,2,0,0,NA,NA,NA,NA,NA,0,0,NA,--,31.7
5,76,1,6,5-76-1,101,6,1,246,10.2,m,6615,Shorea robusta,Shorea robusta,47.6,1,1,0,1,29.1,16.4,3.3,0,0,0,0,29.3,--,47.6
5,76,1,7,5-76-1,101,7,1,261,4.6,m,6615,Shorea robusta,Shorea robusta,45.5,2,2,0,0,NA,NA,NA,NA,NA,0,0,NA,--,45.5
5,76,1,8,5-76-1,101,8,1,289,13.7,m,6615,Shorea robusta,Shorea robusta,57.5,1,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,57.5
5,76,1,9,5-76-1,101,9,1,296,15.8,m,6615,Shorea robusta,Shorea robusta,47.2,2,2,0,0,NA,NA,NA,NA,NA,0,0,NA,--,47.2
5,76,1,10,5-76-1,101,10,1,302,13.1,m,6160,Careya arborea,Careya arborea,43.6,3,2,0,0,NA,NA,NA,NA,NA,0,0,NA,diameter measured twicely,43.6
5,76,1,11,5-76-1,101,11,1,304,4.3,m,6419,Mallotus philippensis,Mallotus philippensis,17.5,3,2,0,4,8.1,3,0,0,NA,0,0,8.1,--,17.5
5,76,1,12,5-76-1,101,12,1,311,16.1,m,6615,Shorea robusta,Shorea robusta,54.7,1,1,0,1,27.3,11.1,4.1,0,0,0,0,27.6,--,54.7
5,76,1,13,5-76-1,101,13,1,331,16.1,m,6250,Dillenia pentagyna,Dillenia pentagyna,38.8,3,1,0,2,24.5,5.6,4.5,0,0,0,0,24.9,--,38.8
5,76,1,14,5-76-1,101,14,1,333,19.3,m,6207,Cleistocalyx operculatus,Cleistocalyx operculatus,65.7,3,2,0,2,23.8,5.6,5.2,0.6,0,0,0,24.4,diameter at 1.6m,65.7
5,76,1,15,5-76-1,101,15,1,333,19.3,m,6207,Cleistocalyx operculatus,Cleistocalyx operculatus,35.1,3,2,0,0,NA,NA,NA,NA,NA,0,0,NA,--,35.1
5,76,1,16,5-76-1,101,16,1,355,6.2,m,6369,Lagerstroemia parviflora,Lagerstroemia parviflora,16.2,3,3,0,0,NA,NA,NA,NA,NA,0,0,NA,--,16.2
5,76,3,1,5-76-3,101,1,1,6,4.3,m,6615,Shorea robusta,Shorea robusta,18,3,2,0,1,13.7,3.8,0,0,NA,0,0,13.7,--,18
5,76,3,3,5-76-3,101,3,1,27,4.1,m,6615,Shorea robusta,Shorea robusta,28.8,1,2,0,0,NA,NA,NA,NA,NA,0,0,NA,--,28.8
5,76,3,4,5-76-3,101,4,1,30,14,m,6615,Shorea robusta,Shorea robusta,36,1,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,36
5,76,3,5,5-76-3,101,5,1,49,12.8,m,6615,Shorea robusta,Shorea robusta,56.7,1,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,56.7
5,76,3,6,5-76-3,101,6,1,49,12.8,m,6615,Shorea robusta,Shorea robusta,35.3,2,2,0,0,NA,NA,NA,NA,NA,0,0,NA,--,35.3
5,76,3,7,5-76-3,101,7,1,61,9.1,m,6615,Shorea robusta,Shorea robusta,38.9,2,1,0,1,26.8,15.4,3.9,0.6,0,0,0,27.1,--,38.9
5,76,3,8,5-76-3,101,8,1,63,9.6,m,6615,Shorea robusta,Shorea robusta,23.1,3,2,0,0,NA,NA,NA,NA,NA,0,0,NA,--,23.1
5,76,3,9,5-76-3,101,9,1,82,10.3,m,6615,Shorea robusta,Shorea robusta,28.6,2,2,0,0,NA,NA,NA,NA,NA,0,0,NA,--,28.6
5,76,3,10,5-76-3,101,10,1,106,4.1,m,6615,Shorea robusta,Shorea robusta,43.1,1,1,0,0,NA,NA,NA,NA,NA,0,0,NA,dbh measured twice,43.1
5,76,3,11,5-76-3,101,11,1,109,12.6,m,6615,Shorea robusta,Shorea robusta,42.1,1,2,0,0,NA,NA,NA,NA,NA,0,0,NA,--,42.1
5,76,3,12,5-76-3,101,12,1,129,8.8,m,6615,Shorea robusta,Shorea robusta,48.5,1,1,0,1,33.9,18,0,0,NA,0,0,33.9,--,48.5
5,76,3,13,5-76-3,101,13,1,132,4.4,m,6615,Shorea robusta,Shorea robusta,16.9,2,2,0,0,NA,NA,NA,NA,NA,0,0,NA,dbh measured twice,16.9
5,76,3,14,5-76-3,101,14,1,132,16.8,m,6615,Shorea robusta,Shorea robusta,55.2,1,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,55.2
5,76,3,15,5-76-3,101,15,1,151,4.3,m,6615,Shorea robusta,Shorea robusta,24.5,2,2,0,0,NA,NA,NA,NA,NA,0,0,NA,dbh measured twice,24.5
5,76,3,16,5-76-3,101,16,1,151,12.1,m,6615,Shorea robusta,Shorea robusta,49.2,2,2,0,0,NA,NA,NA,NA,NA,0,0,NA,--,49.2
5,76,3,17,5-76-3,101,17,1,156,14.5,m,6615,Shorea robusta,Shorea robusta,29.1,2,1,0,1,27.6,18.3,0,0,NA,0,0,27.6,--,29.1
5,76,3,18,5-76-3,101,18,1,163,15.8,m,6615,Shorea robusta,Shorea robusta,56,2,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,56
5,76,3,19,5-76-3,101,19,1,165,9.3,m,6615,Shorea robusta,Shorea robusta,37.4,2,2,0,0,NA,NA,NA,NA,NA,0,0,NA,--,37.4
5,76,3,20,5-76-3,101,20,1,169,4.6,m,6615,Shorea robusta,Shorea robusta,26.1,2,2,0,0,NA,NA,NA,NA,NA,0,0,NA,--,26.1
5,76,3,21,5-76-3,101,21,1,175,12.8,m,6615,Shorea robusta,Shorea robusta,48.5,2,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,48.5
5,76,3,22,5-76-3,101,22,1,211,12.1,m,6615,Shorea robusta,Shorea robusta,59.5,1,1,0,1,34.8,13.6,3.8,0,0,0,0,35,--,59.5
5,76,3,23,5-76-3,101,23,1,216,12.7,m,6615,Shorea robusta,Shorea robusta,24,3,2,0,0,NA,NA,NA,NA,NA,0,0,NA,--,24
5,76,3,24,5-76-3,101,24,1,227,18,m,6615,Shorea robusta,Shorea robusta,46.7,1,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,46.7
5,76,3,25,5-76-3,101,25,1,247,1.3,m,6615,Shorea robusta,Shorea robusta,45.1,1,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,45.1
5,76,3,26,5-76-3,101,26,1,254,18.5,m,6113,Anogeissus latifolius,Anogeissus latifolia,32.8,3,1,0,2,23.2,1.5,0.8,0,0,0,0,23.2,diameter at 1.08m,32.8
5,76,3,27,5-76-3,101,27,1,261,10.5,m,6615,Shorea robusta,Shorea robusta,39.2,1,1,0,1,27.9,16.6,0,0,NA,0,0,27.9,--,39.2
5,76,3,28,5-76-3,101,28,1,276,10.6,m,6615,Shorea robusta,Shorea robusta,36.6,1,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,36.6
5,76,3,29,5-76-3,101,29,1,278,8.2,m,6615,Shorea robusta,Shorea robusta,31.1,1,2,0,0,NA,NA,NA,NA,NA,0,0,NA,--,31.1
5,76,3,30,5-76-3,101,30,1,286,11.4,m,6615,Shorea robusta,Shorea robusta,22.3,3,2,0,0,NA,NA,NA,NA,NA,0,0,NA,--,22.3
5,76,3,31,5-76-3,101,31,1,325,8.3,m,6615,Shorea robusta,Shorea robusta,38.8,1,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,38.8
5,76,3,32,5-76-3,101,32,1,331,3.9,m,6615,Shorea robusta,Shorea robusta,18.1,3,2,0,1,19.2,16,0,0,NA,0,0,19.2,--,18.1
5,76,3,33,5-76-3,101,33,1,336,7.6,m,6615,Shorea robusta,Shorea robusta,14.8,3,6,0,3,6.6,0,0,0,NA,0,0,6.6,top broken,14.8
5,76,3,34,5-76-3,101,34,1,336,16.6,m,6615,Shorea robusta,Shorea robusta,39.6,2,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,39.6
5,76,3,35,5-76-3,101,35,1,339,14.3,m,6615,Shorea robusta,Shorea robusta,42.5,1,2,0,0,NA,NA,NA,NA,NA,0,0,NA,--,42.5
5,76,3,36,5-76-3,101,36,1,347,7.4,m,6615,Shorea robusta,Shorea robusta,41.9,1,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,41.9
5,76,3,37,5-76-3,101,37,1,348,9.3,m,6615,Shorea robusta,Shorea robusta,20.1,3,3,0,4,15.8,11.4,0,0,NA,0,0,15.8,--,20.1
5,76,3,38,5-76-3,101,38,1,349,10.8,m,6615,Shorea robusta,Shorea robusta,53,1,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,53
5,76,4,1,5-76-4,101,1,1,6,2.9,m,6615,Shorea robusta,Shorea robusta,28,3,3,0,1,11.5,5.7,7,1.4,0,0,0,13.5,height measured twicely,28
5,76,4,2,5-76-4,101,2,1,16,16.9,m,6615,Shorea robusta,Shorea robusta,33.5,1,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,33.5
5,76,4,3,5-76-4,101,3,1,26,16.4,m,6615,Shorea robusta,Shorea robusta,40.7,1,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,40.7
5,76,4,4,5-76-4,101,4,1,29,3.8,m,6615,Shorea robusta,Shorea robusta,33.5,1,2,0,0,NA,NA,NA,NA,NA,0,0,NA,--,33.5
5,76,4,5,5-76-4,101,5,1,32,15.9,m,6615,Shorea robusta,Shorea robusta,65.8,1,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,65.8
5,76,4,6,5-76-4,101,6,1,60,9.4,m,6615,Shorea robusta,Shorea robusta,32,2,2,0,1,16.1,13.1,1.5,0.4,0,0,0,16.2,height measured twicely,32
5,76,4,7,5-76-4,101,7,1,61,6.4,m,6615,Shorea robusta,Shorea robusta,17.9,3,2,0,0,NA,NA,NA,NA,NA,0,0,NA,dbhmeasured twicely,17.9
5,76,4,8,5-76-4,101,8,1,70,16.6,m,6615,Shorea robusta,Shorea robusta,40.2,1,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,40.2
5,76,4,9,5-76-4,101,9,1,86,7.4,m,6615,Shorea robusta,Shorea robusta,60.9,1,1,0,0,NA,NA,NA,NA,NA,0,0,NA,dbh measured twicely,60.9
5,76,4,10,5-76-4,101,10,1,105,16.6,m,6615,Shorea robusta,Shorea robusta,47.8,2,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,47.8
5,76,4,11,5-76-4,101,11,1,117,17.5,m,6611,Semecarpus anacardium,Semecarpus anacardium,33.5,2,2,0,1,21,6,2,0,0,0,0,21.1,--,33.5
5,76,4,13,5-76-4,101,13,1,195,9,m,6615,Shorea robusta,Shorea robusta,68.2,2,6,0,3,13.5,0,0,0,NA,0,0,13.5,new branch arrived/dbh taken at 1.5m,68.2
5,76,4,14,5-76-4,101,14,1,221,12.9,m,6615,Shorea robusta,Shorea robusta,66.2,1,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,66.2
5,76,4,15,5-76-4,101,15,1,256,8.6,m,6615,Shorea robusta,Shorea robusta,38.6,2,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,38.6
5,76,4,16,5-76-4,101,16,1,262,7.9,m,6611,Semecarpus anacardium,Semecarpus anacardium,21.3,3,2,0,0,NA,NA,NA,NA,NA,0,0,NA,dbh measured twicely,21.3
5,76,4,17,5-76-4,101,17,1,289,14.2,m,6615,Shorea robusta,Shorea robusta,50.3,1,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,50.3
5,76,4,18,5-76-4,101,18,1,309,19.5,m,6615,Shorea robusta,Shorea robusta,41,2,2,0,1,21.9,11.1,3.2,0.8,0,0,0,22.1,--,41
5,76,4,19,5-76-4,101,19,1,320,18.5,m,6615,Shorea robusta,Shorea robusta,63.3,1,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,63.3
5,76,4,20,5-76-4,101,20,1,337,2,m,6615,Shorea robusta,Shorea robusta,64,1,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,64
5,76,4,21,5-76-4,101,21,1,337,4,m,6615,Shorea robusta,Shorea robusta,35.8,2,2,0,0,NA,NA,NA,NA,NA,0,0,NA,dbh measured twicely,35.8
5,76,6,1,5-76-6,101,1,1,23,5.6,m,6615,Shorea robusta,Shorea robusta,54.1,1,1,0,1,32.4,18.5,0,0,NA,0,0,32.4,--,54.1
5,76,6,2,5-76-6,101,2,1,23,10.6,m,6615,Shorea robusta,Shorea robusta,58.2,1,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,58.2
5,76,6,3,5-76-6,101,3,1,68,10.6,m,6615,Shorea robusta,Shorea robusta,72,1,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,72
5,76,6,4,5-76-6,101,4,1,97,13.8,m,6615,Shorea robusta,Shorea robusta,56.3,1,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,56.3
5,76,6,5,5-76-6,101,5,1,118,17.6,m,6207,Cleistocalyx operculatus,Cleistocalyx operculatus,38.9,2,3,0,2,17,4.2,4.2,0,0,0,0,17.5,--,38.9
5,76,6,6,5-76-6,101,6,1,121,14.6,m,6369,Lagerstroemia parviflora,Lagerstroemia parviflora,28,1,4,0,1,17.5,6,0,0,NA,0,0,17.5,--,28
5,76,6,7,5-76-6,101,7,1,125,6.3,m,6446,Miliusa velutina,Miliusa velutina,12.1,3,4,0,2,10.1,2.5,1.5,0,0,0,0,10.2,--,12.1
5,76,6,8,5-76-6,101,8,1,163,5,m,6610,Schleichera oleosa,Schleichera oleosa,15.7,3,4,0,2,11.8,2.3,0,0,NA,0,0,11.8,height measured twicely,15.7
5,76,6,9,5-76-6,101,9,1,171,8.2,m,6615,Shorea robusta,Shorea robusta,49.5,1,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,49.5
5,76,6,10,5-76-6,101,10,1,175,18.7,m,6369,Lagerstroemia parviflora,Lagerstroemia parviflora,47.4,1,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,47.4
5,76,6,11,5-76-6,101,11,1,228,12.6,m,6419,Mallotus philippensis,Mallotus philippensis,25.3,1,3,0,1,6.7,2.4,0,0,NA,0,0,6.7,height measured twicely(coppice),25.3
5,76,6,12,5-76-6,101,12,1,246,10.3,m,6250,Dillenia pentagyna,Dillenia pentagyna,20.6,3,3,0,2,11.2,1.6,3,0,0,0,0,11.6,height measured twicely,20.6
5,76,6,13,5-76-6,101,13,1,251,16.6,m,6160,Careya arborea,Careya arborea,37.5,2,3,0,0,NA,NA,NA,NA,NA,0,0,NA,--,37.5
5,76,6,14,5-76-6,101,14,1,256,10.3,m,6615,Shorea robusta,Shorea robusta,40.2,1,2,0,0,NA,NA,NA,NA,NA,0,0,NA,--,40.2
5,76,6,15,5-76-6,101,15,1,330,20,m,6615,Shorea robusta,Shorea robusta,36.1,2,3,0,0,NA,NA,NA,NA,NA,0,0,NA,--,36.1
5,76,6,16,5-76-6,101,16,1,336,17.9,m,6615,Shorea robusta,Shorea robusta,40,1,2,0,1,29.2,7.9,3.3,0,0,0,0,29.4,--,40
5,76,6,17,5-76-6,101,17,1,341,18.3,m,6615,Shorea robusta,Shorea robusta,47.2,1,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,47.2
5,76,6,18,5-76-6,101,18,1,347,2.7,m,6369,Lagerstroemia parviflora,Lagerstroemia parviflora,27.2,1,2,0,0,NA,NA,NA,NA,NA,0,0,NA,--,27.2
5,76,6,19,5-76-6,101,19,1,347,8.2,m,6160,Careya arborea,Careya arborea,20.7,2,3,0,2,14.4,4.2,3.1,0,0,0,0,14.7,height measured twicely,20.7
5,79,2,1,5-79-2,2,1,1,35,2,m,6419,Mallotus philippensis,Mallotus philippensis,11.7,2,2,0,1,8.5,3.8,0,0,NA,0,0,8.5,--,11.7
5,79,2,2,5-79-2,2,2,1,155,8,m,6089,Adina cordifolia,Adina cordifolia,117.3,2,1,0,2,37.5,12.7,2.5,0,0,0,0,37.6,--,117.3
5,79,2,3,5-79-2,2,3,1,215,2.4,m,6615,Shorea robusta,Shorea robusta,104.6,1,1,0,2,38.4,8.3,0,0,NA,0,0,38.4,--,104.6
5,79,2,4,5-79-2,2,4,1,279,1.7,m,6419,Mallotus philippensis,Mallotus philippensis,7.4,3,2,0,5,4,1.2,0,0,NA,0,0,4,--,7.4
5,79,3,1,5-79-3,2,1,1,27,2,m,6419,Mallotus philippensis,Mallotus philippensis,6.6,2,3,0,1,3.3,1.9,0.3,0,0,0,0,3.3,--,6.6
